"","Economic","Environment","wantPossible","unityDifferences","lawsPeople","ownAll","pCongress","pBusiness","tCongress","tBusiness","Change","LGBT","mLeft","mRight"
"61",19.2665242805755,1.14152428057554,29,77,84,29,46.7905405405405,29.320629222973,57.9391891891892,54.320629222973,86.7493817446043,6,1,5
"62",0.680642985611524,3.1806429856115,70,71,23,76,68.4121621621622,51.6179265202703,31.9256756756757,69.3544130067568,50.7669177158273,5,4,8
"63",9.47122204383949,6.20270850883121,100,0,0,100,64.0141718315356,87.4990174264619,31.0621001503684,37.3713059858842,48.4789820625036,5,5,5
"64",5.07587679856115,91.9508767985612,73,69,75,71,12.1621621621622,63.9490076013513,16.554054054054,72.7327913851351,4.78445368705036,3,1,5
"66",26.685589028777,21.060589028777,39,73,31,30,50.1689189189189,NA,NA,76.9557643581081,33.9076551258993,3,1,7
"67",50.5395661498145,1.16456614981452,71,14,82,9,62.4999961337528,42.8483975900186,30.2364826202393,49.4362354278565,74.3187999039245,4,4,8
"68",7.4216744539549,8.67169352744123,100,63,82,85,85.133593594994,55.8733625386015,52.8993718410665,76.5100865186292,49.5779076926142,4,4,7
"69",92.4814523381295,3.1064523381295,100,100,100,0,89.1891891891892,81.6854940878378,20.4391891891892,70.7057643581081,93.5232126798561,2,4,6
"70",32.3030678163863,27.9005520931159,0,100,100,0,15.6102594339623,76.8327437106918,23.7863600628931,92.2415487421384,35.6621204359828,5,7,7
"72",20.8244790711177,24.0793535232352,63,80,100,28,48.6109090231716,65.8382271312838,62.0568216541943,55.9542984883431,46.2627203210724,5,1,5
"73",94.9438190460205,5.05618095397949,52,25,78,100,64.0448873693293,84.72224148837,9.99319119886918,85.4315757751465,5.40067912863313,4,4,5
"74",8.47981790522135,87.1584113962843,15,100,1,100,NA,NA,59.276887142297,31.7364432594993,91.8387352277077,5,7,7
"75",6.10065775619667,8.37338502892393,43,0,100,100,84.1515743371212,46.3687549937855,20.5152107007576,68.8757694128788,12.0438646659751,5,1,3
"76",94.0625,5.9375,34,100,100,99,43.2258841036414,30.437018557423,36.5031950280112,43.6022846638655,31.9416029676259,3,1,4
"77",0,100,97,0,16,86,82.0923723209599,73.0654024266678,68.5791764592111,76.9504462369205,50,2,7,7
"78",91.0676047672981,2.46002190241604,100,100,100,0,58.7689387647412,NA,45.2065600624567,76.1287870286386,6.48980357928732,2,1,1
"79",11.9655788234285,9.98145940814524,100,0,100,0,63.9167972973415,35.6801816395351,11.5358437810625,68.0214541299002,13.4404968659961,5,4,7
"80",6.34483890547388,4.07211163274659,48,48,46,94,12.3712713068182,80.0500118371212,11.9924834280303,40.4666785037879,6.89162713110117,4,7,7
"81",7.01382643884891,7.63882643884892,100,100,0,100,26.8581081081081,65.6381967905405,24.6621621621622,56.5165751689189,11.3019896582734,2,1,7
"82",88.160015423144,11.0960487443506,100,0,100,0,5.95216792799177,13.4098760436426,10.3362547122141,4.83232014462602,74.5574786791093,3,1,7
"83",18.3829811151079,17.1329811151079,13,13,93,90,78.0405405405405,61.5841427364865,39.527027027027,22.2260346283784,27.1057216726619,5,2,5
"84",25.3492680349663,27.5192585745171,100,0,53,0,14.1938752765897,70.8846575097193,20.3491041931925,69.7996755189534,49.8141753534594,3,1,4
"85",6.76074276231847,57.0696523230133,27,22,0,80,50.8916970455285,38.3163567745324,29.3138966415868,49.7047366517963,51.1645501866876,3,1,4
"86",10.0106789568345,81.2606789568345,99,90,100,0,83.7837837837838,85.570629222973,22.6351351351351,22.7327913851351,39.8372864208633,1,5,5
"87",4.70492356115107,0.954923561151078,100,99,100,2,68.9189189189189,78.6449535472973,7.77027027027027,52.6314400337838,49.6169626798561,2,3,4
"88",97.3587282441503,1.10874731763661,26,83,11,22,90.591239606241,8.46006281589335,89.2268281034293,7.94840850233894,49.7729316546763,3,3,5
"89",8.271509623356,70.771509623356,74,13,90,6,79.1595197255575,63.9115243587854,21.6981132075472,63.7399977721645,84.4216488076628,3,2,4
"90",15.7074699924916,55.765833479167,0,0,100,100,89.2232248939043,57.1220778443634,48.9100194191062,51.6262681052763,39.9409490448154,4,4,4
"91",52.6568120503597,17.0318120503597,56,61,32,38,NA,NA,NA,NA,41.3739321043166,2,4,8
"92",6.48392075555813,87.7262943376825,91,80,68,84,44.5082708338148,38.8396956366541,85.3895784059188,24.7638076748253,9.7065045150042,5,4,4
"93",91.9036645683453,4.40366456834532,75,1,100,0,61.8243243243243,91.1449535472973,30.5743243243243,85.7395481418919,16.5414231115108,2,6,7
"94",81.908307178415,12.3362971381318,100,100,0,0,NA,NA,NA,NA,88.1928383532188,5,1,1
"95",NA,NA,0,0,0,100,69.45507435859,18.6237588713441,53.744523736495,3.45495562010174,NA,3,7,7
"96",1.26798469675523,0.527252609725892,100,0,100,0,18.4375100665622,55.2604145473904,22.1412102381388,46.7419041527642,100,1,4,7
"97",64.3969199640288,17.5219199640288,52,60,65,32,67.9054054054054,77.124683277027,28.7162162162162,69.6922508445946,57.2619716726619,3,5,5
"98",7.9041142086331,6.02911420863309,100,95,5,48,69.5945945945946,82.0233319256757,15.2027027027027,39.1179265202703,51.5625,5,4,5
"99",NA,NA,13,11,83,86,37.7224531116794,70.8639705882353,70.459026001705,56.8827259164535,NA,4,5,7
"100",50.0758767985611,46.9508767985612,96,94,92,94,57.7702702702703,62.2598184121622,54.8986486486487,51.4490076013513,56.8494267086331,4,1,1
"101",6.833970323741,7.45897032374101,78,100,100,39,64.6959459459459,49.4219805743243,35.304054054054,19.1854940878378,50.3723583633094,3,7,7
"103",88.1446717625899,5.64467176258993,100,0,1,98,67.3986486486486,68.3408994932432,29.7297297297297,53.1381967905405,50.042996852518,5,3,4
"105",44.8401233103635,1.13641943005349,100,0,0,0,23.5814547390196,NA,50.9518005697622,NA,27.4748512566518,4,3,5
"106",41.4689186151079,7.71891861510791,82,72,100,83,77.3648648648649,82.6990076013514,42.3986486486487,68.5098184121622,24.619070368705,5,1,3
"107",70.1463251131705,13.5701779912423,0,100,100,0,54.6917337536302,87.8732097408244,23.7181061449117,39.5863112674248,50.9009848222646,5,5,5
"108",93.1818210717404,6.81817892825965,89,1,0,100,70.3272992914373,47.7262872638124,27.2717360294226,86.2363930904504,8.13820135741467,4,4,4
"109",10.1950314748201,7.69503147482014,65,66,94,61,80.5743243243243,78.6449535472973,25,81.34765625,26.2367918165467,4,3,8
"110",1.20222571942445,48.7022257194245,85,96,94,5,16.2162162162162,19.8611697635135,7.77027027027027,8.54360219594595,15.2183565647482,5,5,7
"111",49.5255725247282,2.93059044587518,0,97,100,32,17.2547043010753,43.3075716845878,44.4948476702509,44.7412634408602,50,5,4,7
"112",12.0695237595834,54.2463945078827,70,79,100,100,14.5009566326531,63.0341198979592,5.65741921768707,87.1837797619048,40.2743478402005,4,7,7
"114",11.3219424460432,21.3219424460432,77,87,92,82,59.1216241991198,86.5878350025899,61.9932458207414,44.3581052728601,26.1016187050361,4,1,5
"115",4.18390068218862,5.43390068218862,76,21,100,11,72.6351364238842,58.3889432855554,28.7162175049653,84.23353788015,91.351174004644,1,7,8
"116",92.0816146768258,7.91838532317419,100,100,100,100,77.4374979134727,53.3727963061404,NA,NA,53.3477656823394,1,3,4
"117",62.1627675886634,19.0377675886634,31,62,76,69,51.0135148022626,74.0983924350223,22.4662175049653,76.9700140566439,41.5186650118382,3,4,7
"118",31.6251287013777,26.6072075544243,88,90,70,4,64.5665322580645,71.6229838709677,19.0468189964158,60.5118727598566,79.134185165468,2,5,7
"119",9.88758773254834,84.2625877325483,98,100,0,98,80.2364877752356,48.929483826096,34.6283796671275,69.706510853123,7.09982508378063,5,1,3
"121",43.8543810947336,10.7293810947336,96,100,100,0,70.1013539288495,75.7794483287914,14.6959485234441,55.5091780585212,50.1307173255536,3,5,5
"122",95.2360618949649,4.1966353716674,81,15,91,16,NA,NA,NA,NA,47.3958246685189,5,5,6
"123",2.92802290482954,97.0719770951705,100,100,0,0,95.3258167613636,16.4136482007576,83.8761589743874,83.2697088068182,49.8045415319567,4,5,5
"124",0.130462346145388,5.12077361113715,100,100,100,0,69.4289678829804,58.5518914003576,2.10533968360162,60.058010720083,93.7192250788212,4,1,3
"125",86.7157419465429,6.71576102002919,93,85,95,5,18.106878519367,80.09166671351,23.0528702170596,75.4867778915204,90.0736361098804,2,5,7
"126",96.7328012589928,1.7328012589928,100,100,100,100,87.1621621621622,61.2463048986487,56.0810810810811,86.5841427364865,48.9773493705036,1,2,7
"127",78.5246178057554,9.1496178057554,100,0,98,1,65.3716216216216,46.7192778716216,33.277027027027,50.9422508445946,81.1536083633094,1,5,7
"128",71.7491007194245,5.49910071942446,100,48,76,0,68.4107471156765,63.1095138756005,52.8702065751359,90.1365409026275,7.71357913669064,2,5,7
"129",20.6828911870504,21.3078911870504,72,67,99,25,71.7905405405405,36.7530616554054,40.2027027027027,47.0571157094595,39.097628147482,2,5,8
"130",0,100,0,0,6,100,80.0756682389937,79.9773977987421,22.528498427673,54.5056996855346,52.0440251572327,4,3,5
"131",58.6122976618705,16.1122976618705,26,34,74,29,71.4527027027027,34.5571157094595,60.304054054054,26.4490076013513,71.3390849820144,6,2,5
"132",49.1534059876546,9.86895996492728,100,45,10,48,78.1161250490131,42.5894708344431,15.1612541892312,76.3806689869274,56.4231178977273,3,5,7
"134",2.21616456834534,94.0911645683453,98,100,100,100,85.9797297297297,27.2936021959459,26.1824324324324,89.2868454391892,50.1711443345324,3,1,5
"135",11.5574415467626,12.8074415467626,100,100,100,0,45.1013513513513,25.4354940878378,46.6216216216216,45.7057643581081,77.8588691546763,2,8,8
"136",94.5835206834532,2.08352068345323,100,0,0,0,92.5675675675676,8.88144003378378,21.6216216216216,91.1449535472973,49.8732576438849,1,8,8
"137",11.0797951951694,79.5453112566633,100,14,0,0,83.0128409645774,48.5691128355084,74.5019392533736,NA,79.4959144907463,3,3,5
"138",11.7302730886342,59.1082119507226,10,100,11,100,82.5483949878548,NA,73.2354731499394,NA,NA,5,1,1
"139",79.9162544964029,9.91625449640288,95,95,94,95,NA,56.8544130067568,NA,67.4963048986486,47.7723133992805,5,2,3
"140",11.1114545863309,25.4864545863309,79,100,100,0,82.3364485981308,81.5493574766355,10.9345794392523,19.3063668224299,61.0612915917267,5,3,4
"141",10.7415549674151,87.4711147158428,100,100,0,0,NA,NA,NA,NA,18.9291456785908,5,7,7
"142",97.6326438848921,2.00764388489209,0,100,0,100,61.4864864864865,85.0638724662162,49.6621621621622,78.3071157094595,2.08661196043165,1,4,7
"143",96.780303030303,3.21969696969697,100,100,0,100,84.6859209465258,78.5034208586722,0,99.3175102002693,88.4021308947219,4,5,7
"144",17.687508932025,2.87176119414046,100,83,91,0,26.872492713775,34.6471949981471,21.7332397770977,75.4537165506042,61.0493474009975,2,4,7
"146",13.3208184083898,18.3841167907264,27,88,24,25,68.5338491125952,NA,NA,61.8430717081963,32.5939758438999,3,5,5
"147",7.02731564748202,86.402315647482,42,0,48,70,76.1824324324324,78.6449535472973,33.445945945946,48.7463048986487,50.4555418165467,5,5,7
"148",54.5250674460432,0.775067446043165,78,7,82,35,77.3648648648649,90.1314400337838,46.2837837837838,62.0908994932432,51.0367018884892,3,4,4
"149",97.1790388226509,2.82096117734909,100,100,100,0,87.6564982792556,18.6037001233917,13.585206477714,89.6334117215113,52.1447549760342,4,1,5
"150",26.2117783800303,26.2117783800303,100,52,81,69,16.3851364238842,42.1727270693392,8.10810939685718,21.902456799069,51.9064715268801,5,1,4
"151",32.2922830793056,34.1618495198879,89,67,71,70,69.0859264589018,81.1733147888419,37.667746080336,25.938126703944,80.7686123913024,5,1,3
"152",26.3856855901686,22.8049643707879,32,65,82,78,73.9521688885159,73.8284826278687,23.9033407635159,66.9762796825833,39.0405597468984,3,5,5
"153",3.48451238402074,5.23526255799162,100,100,100,0,16.5135598348797,37.9405130620514,13.3810225047365,48.060992111712,98.1174687021339,2,2,2
"154",8.62803507194245,83.0030350719424,49,91,88,47,50.1689189189189,36.0773859797297,58.277027027027,39.624683277027,11.5290580035971,5,4,5
"155",16.3191321942446,16.3191321942446,81,65,96,34,80.7432432432432,62.4287373310811,23.8175675675676,68.0030616554054,57.818401528777,2,5,5
"156",35.3485382823468,28.3962062769905,68,72,73,48,35.9838630213882,61.4889144897461,23.7363844206839,53.9402094754306,37.2577899181777,4,5,8
"157",45.9312302569794,6.30858874754546,77,81,47,11,69.3838443396226,44.4428066037736,24.1008254716981,79.6629323899371,8.84391274652097,5,1,2
"158",90.3793839928058,4.12938399280575,66,18,15,78,28.7162162162162,73.2395481418919,27.7027027027027,86.9219805743243,49.574246852518,3,1,7
"159",1.69409410368692,1.50892498968004,100,100,100,0,17.0456568400065,1.02529658211602,8.63139894273546,6.38821919759115,50.6781307937096,5,3,3
"160",29.9577281134697,30.6810599028969,78,100,100,0,60.5772549592996,39.7815909566759,15.3692921505699,71.2463221972502,61.008552255688,2,4,8
"161",80.3583466135194,8.35712422951111,100,100,100,0,73.2720754591002,80.4553688595106,39.9795327719612,54.0171775769575,62.4346793231277,4,4,5
"162",88.4033140294099,7.45513750094164,100,5,11,8,16.2495064012932,38.3560267361728,13.9799407034209,41.3821278196393,53.7561269432503,5,3,7
"163",28.5493480215827,28.5493480215827,100,49,59,0,76.8581081081081,89.1179265202703,21.4527027027027,50.2665751689189,96.5908835431655,4,4,4
"164",6.1437724820144,2.39377248201439,49,100,100,100,70.9459459459459,38.7800886824324,33.6148648648649,79.4895481418919,6.91462455035972,5,3,3
"165",73.9697616906475,13.3447616906475,12,81,11,13,79.0540540540541,52.124683277027,25.8445945945946,65.3003589527027,50.4870166366906,3,4,5
"166",9.87803507194245,81.7530350719424,98,82,8,0,78.5472972972973,51.9557643581081,18.5810810810811,56.8544130067568,49.1358475719425,4,4,5
"167",11.9791692585004,66.44896564152,100,97,100,89,44.7420987215909,62.9535848444158,21.6461701826616,54.6133850560044,63.04122197209,5,1,4
"168",0,100,100,100,0,0,65.4015743371212,82.1333451704545,17.1061197916667,19.0180460611979,54.6401515151515,4,1,5
"169",28.3312724820144,30.2062724820144,100,100,49,0,62.6689189189189,45.3679265202703,8.9527027027027,78.6449535472973,49.9440759892086,3,5,6
"170",89.0013847333602,7.28145468052996,100,82,0,100,NA,NA,44.8597555544283,NA,52.4740289007508,4,1,5
"171",2.96256744604316,2.33756744604317,100,1,100,1,24.8310810810811,71.7192778716216,37.8378378378378,84.0503589527027,99.53125,1,1,4
"172",76.2227089108045,19.1591136581035,3,100,100,94,57.5367142882528,39.3905820725839,58.0784640734709,89.9532692341865,84.5534569407681,3,7,8
"173",4.59026528776978,6.46526528776979,NA,2,98,99,52.027027027027,38.7800886824324,41.8918918918919,49.4219805743243,10.8894446942446,5,4,7
"174",10.6452897783269,82.7673595458701,100,11,98,48,49.0801453590393,52.3006200790405,27.2850155830383,49.3285587855748,85.9550125113497,5,1,5
"175",79.1439670059606,18.2803524462638,32,61,51,23,26.2278856724252,84.3469939474545,31.2154109235368,81.1384547526139,27.5487317465193,5,3,5
"176",45.8627473021583,46.4877473021583,71,78,78,31,81.25,58.374683277027,34.1216216216216,46.043602195946,49.2639950539568,5,1,4
"177",6.15188140416889,86.5811666270027,100,100,0,0,64.4718661452785,NA,NA,NA,NA,4,4,4
"178",0,100,52,12,100,57,52.2799520781546,50.0012311068448,11.8030894886364,94.2545572916667,60.6996866058046,3,1,5
"179",6.16175809352518,7.41175809352518,96,52,58,16,44.2567567567568,24.5908994932432,27.5337837837838,33.7125211148649,53.011746852518,3,1,4
"180",34.0780809114305,38.7114694307176,91,55,61,27,50.8226494833633,49.7488944217056,44.7640345030324,53.2925234771396,86.1544316792659,3,1,4
"181",43.5297756895058,10.6975433009227,98,94,50,2,73.8626220009544,40.9081054456306,15.5293175668427,48.9890503160881,15.3037328664053,4,6,7
"182",90.4200536864144,9.57994631358555,5,5,5,16,34.814236845289,28.5241195133754,70.8752717290606,46.9509090696062,51.9169781889234,5,7,7
"183",28.8708408273381,30.7458408273381,98,1,65,98,47.2972972972973,72.9017103040541,34.6283783783784,83.0368454391892,96.2075651978418,5,5,7
"184",47.4350560723231,14.4720848088615,50,72,81,37,26.0300874710083,69.149300787184,40.474541982015,68.7789440155029,39.5844926463881,3,5,5
"185",5.60327757931918,8.1936338504261,55,100,100,0,86.1578340457855,NA,NA,NA,54.2018066910982,3,3,3
"186",1.8834307553957,1.25843075539568,65,50,100,51,97.6351351351351,94.3544130067568,29.054054054054,60.7395481418919,6.60212455035972,4,1,2
"187",15.322925488074,79.6042828790451,100,100,0,0,79.5676424533506,NA,45.2571977542925,NA,49.0350139663506,1,3,5
"188",6.208970323741,8.08397032374101,3,80,98,50,81.7122229326513,62.3388213981245,55.2842604433078,68.306425831202,47.6857576438849,2,1,4
"189",88.9495278776978,5.19952787769784,100,0,100,100,19.0878378378378,57.0233319256757,20.6081081081081,71.3814400337838,94.6169626798561,3,4,7
"190",86.0536676602247,1.42437945762507,0,100,NA,100,76.1288003076481,25.8575379093991,NA,NA,3.0150421613887,3,5,5
"191",7.33351389174722,7.04658829823829,92,100,100,0,NA,73.7009941777097,NA,78.9378359347959,9.4380217274618,6,5,5
"192",25.5479991007194,28.6729991007194,96,99,100,NA,29.222972972973,57.8679265202703,8.78378378378378,38.4422508445946,49.5753709532374,2,4,5
"193",16.7352375049511,21.6744015606695,51,100,0,0,86.2423989507887,80.8821439743042,27.8158174620734,84.7672078344557,78.8929147636951,3,1,1
"194",35.6209251528777,30.3178948498474,74,6,3,100,63.3182410037879,50.5045572916667,54.9849076704545,37.4363754734849,1.24642837972311,2,3,7
"195",6.74233650030761,51.8180940760652,92,92,100,0,93.6212713068182,93.8757694128788,2.33339251893939,72.6636482007576,48.2679061014836,4,7,7
"196",2.24314298561152,1.61814298561151,2,0,0,1,9.12162162162162,86.9219805743243,13.6824324324324,88.2733319256757,50.9377810251798,5,1,7
"197",83.2730534710462,16.7269465289538,96,100,100,100,50.6314796737478,16.635118556928,8.13602495797073,83.5428913937339,97.061492219756,4,5,5
"198",3.99185592781093,0.250632258893252,82,4,98,12,33.3141534564933,66.3136570924746,17.9655402518107,40.1596238057938,1.34707907821147,1,5,5
"199",8.35825089928058,7.73325089928058,78,77,80,27,76.5202702702703,58.7125211148649,21.2837837837838,42.3273859797297,51.1940759892086,2,5,7
"200",88.9907930394728,3.89159660545185,94,89,2,100,71.9600594782627,76.6832563167436,27.9388611858586,79.0812907589649,7.57985835452731,3,4,8
"201",2.29492980862874,1.93327477855925,100,100,100,0,54.4289721718317,8.31684764427475,4.33855781072303,96.5627972083756,51.2206119827077,3,6,6
"202",0.0967674753966752,3.04263853955388,100,100,100,0,40.248966217041,NA,NA,NA,50.1466848923236,3,1,1
"203",64.1321975378681,18.5071975378681,81,84,73,76,20.4391904779383,70.3821865287987,23.6486499373977,76.1254297720419,70.1910958873282,2,7,7
"204",30.3659058152831,29.6258439493705,89,89,53,6,35.0442316797045,62.6066896650526,18.1460791163974,54.9594508277045,53.209956763292,4,4,5
"205",25.1384168495838,26.2174126540145,77,79,96,3,9.92160090841266,NA,12.0861725250533,12.7196400323137,43.7545953880156,3,5,7
"206",86.7625904769349,7.38759047693486,66,99,97,98,83.9527039914518,44.1997540963663,43.5810823698302,58.2200243666365,50.1303965067692,4,5,7
"207",37.652315647482,5.77731564748201,73,73,50,49,76.5202702702703,56.6854940878378,24.8310810810811,69.5233319256757,40.474651528777,2,3,7
"208",34.2193032911476,27.6365640968861,68,74,55,32,32.5178808755585,39.3639398200741,32.9308602123555,64.1107494694009,48.1210225554258,4,3,4
"209",42.4924930446014,17.4835905933422,77,51,78,60,92.750382139411,40.4004846496595,7.0793002170793,73.6129319157722,49.8753957160812,2,4,5
"210",26.4854991007194,27.7354991007194,32,23,78,32,80.7432432432432,68.3408994932432,75.6756756756757,35.0638724662162,10.8197504496403,5,1,2
"211",45.890285574275,4.01528557427496,96,96,53,16,66.2162175049653,63.1186730152852,11.1486499373977,11.7673216639338,86.4377215268801,4,1,3
"212",14.194188825087,16.6633258049319,72,90,75,68,0,51.5364593929715,0,56.4747346772088,51.0739746886763,2,5,7
"213",16.7642760791367,15.5142760791367,90,76,80,33,76.0135135135135,46.3814400337838,27.8716216216216,62.7665751689189,51.1794626798561,2,3,7
"214",2.82270609467274,89.9258549637785,100,98,93,74,10.7011607715062,81.8177665982928,33.9734196662903,87.5973122460502,45.5834157441201,4,2,7
"215",5.271185075995,7.54391234872227,53,NA,52,0,NA,NA,45.612028873328,71.9060724431818,69.5988608250675,3,3,8
"216",33.5494922305151,33.5494922305151,67,51,46,16,66.2016369047619,90.5851403061224,7.01796343537415,97.047725340136,13.1855054514159,4,7,7
"217",30.2691352409518,29.0323157662521,100,0,100,0,56.4389622842737,65.8581927491065,23.5911460168151,47.0834905746878,83.6389858227037,4,7,8
"218",88.3838383838384,11.6161616161616,48,91,100,94,69.0709175084175,67.6188973063973,46.511994949495,79.4034090909091,45.3571321523844,5,5,5
"219",51.8395979461159,2.17973400053769,79,25,89,48,50.8955144557823,83.1021471088435,24.0247661564626,82.421875,50.8503401360544,4,5,5
"220",83.1446717625899,10.6446717625899,100,33,36,77,86.423118865867,77.5149945474373,14.4492911668484,32.8039803707743,90.3701101618705,5,3,3
"221",28.3950890258873,30.2884591334622,87,90,95,16,87.1031656150569,46.6732356966947,15.4997393445865,77.6401825358305,57.0116669799209,3,5,7
"223",8.98325089928058,7.10825089928057,90,47,91,13,65.7094594594595,77.8003589527027,19.2567567567568,60.401710304054,49.8035633992805,5,2,3
"224",58.232351618705,22.607351618705,85,76,87,38,76.6891891891892,56.1787373310811,40.5405405405405,66.820629222973,35.1126910971223,4,5,8
"225",49.3744379496403,1.24943794964029,68,60,79,69,42.1888264006791,69.2474002546689,21.9850912563667,20.3509656196944,51.7201551258993,5,1,1
"226",12.4319919064748,44.3069919064748,64,18,80,66,68.4121621621622,70.0300886824324,51.8581081081081,23.9152238175676,24.6169626798561,5,3,4
"227",84.1209527571424,7.87095275714243,25,84,77,22,47.2972985860464,64.8078518944818,46.1148661536139,62.9497437863737,51.3657831974167,4,1,4
"228",9.30474370503596,9.30474370503597,62,64,40,60,62.3310810810811,72.5638724662162,25.5067567567567,32.5300886824324,13.6018997302158,3,4,4
"229",100,0,66,67,67,91,63.875,56.6078109741211,61.5,92.1078109741211,2.04473797365915,1,1,5
"230",8.99192203939495,85.5582826096024,100,100,100,100,19.7618001623999,17.9022885576079,36.3359258144717,48.1680749337885,50.6377484821638,1,1,7
"231",30.6007208039876,31.0487597348558,80,67,22,13,92.5905963557326,48.6718735673342,11.8371118712316,59.3140528890746,45.713461753849,5,1,1
"233",9.30879489981013,14.1753377159722,94,100,0,0,67.7974962052845,43.5467152368455,80.326551482791,65.9486929575602,51.1389875154701,2,1,5
"236",7.49892911581567,0.182455357233785,100,100,100,100,92.412974617698,11.3694277676669,0.32652219136556,3.42223716504646,53.1404084387395,3,7,7
"237",7.74055755395684,84.6155575539568,48,64,0,81,16.7229755504711,73.2432404079953,6.41892149641707,70.3716187863737,4.17828237410072,3,5,7
"238",88.2988591092428,8.29334297300347,100,100,100,0,78.7826236572394,66.090520617458,8.46829890884251,21.3339214130348,95.9032185165497,4,5,7
"239",31.8721897482014,30.6221897482014,32,47,46,1,9.45945945945946,55.6719805743243,11.4864864864865,49.4219805743243,49.7158835431655,4,7,8
"240",48.9566151520722,21.5492020932615,70,73,78,11,47.9639252026876,80.3018887837728,46.4824451340569,85.6105327606201,48.1209435506906,6,1,5
"241",11.23186955376,10.4914232808757,90,NA,91,12,22.1637429603778,40.4900321774614,53.5929153088189,21.936068802757,46.4321976182859,4,1,4
"242",80.315248015026,14.2775121659694,78,75,28,27,69.6983097484277,78.0906053459119,45.1700078616352,50.1031839622642,55.8785466291015,5,3,4
"243",14.0947963388751,10.1164896047659,86,94,0,0,37.7924544901787,73.7779774243319,44.4832210299335,73.5971535308452,79.723774592311,3,5,5
"244",3.19862859712231,5.6986285971223,83,82,85,89,70.1013513513514,68.84765625,46.1148648648649,74.2530616554054,8.76039793165468,3,7,7
"245",87.7852019667625,12.2147980332375,100,100,0,100,NA,77.321804681439,NA,91.807686349409,87.8744509465072,5,4,5
"246",2.67860220340745,94.179531540921,100,100,100,0,NA,NA,69.618850418284,49.1848414457297,51.582280895378,5,1,7
"248",82.9181653304066,9.79316533040658,90,89,80,81,34.2905418292896,58.3889432855554,23.3108120995599,59.9092135558257,49.8460031413346,1,4,4
"249",74.0340402372126,14.2505314209191,100,94,100,1,71.9098273514057,69.3844109553872,68.2247720523158,92.9878012881083,52.1579609178211,5,1,5
"250",13.6363636363636,86.3636363636364,100,100,100,100,40.2121803977273,65.2772845643939,9.90915009469697,61.6787997159091,53.219696969697,4,7,7
"251",35.0623875899281,33.1873875899281,71,51,50,100,62.3310810810811,76.9557643581081,44.7635135135135,65.3003589527027,50.2700651978417,5,5,7
"252",5.89594183101397,6.52487264862404,100,100,100,0,NA,NA,34.7926493710692,31.5497248427673,NA,3,5,5
"253",90.5592401079137,4.30924010791367,86,100,100,0,6.25,27.4625211148649,24.4932432432432,7.69900760135135,8.60414793165467,2,3,4
"254",8.40012757086821,84.7111641757374,100,100,100,100,88.9666569383838,90.78505672986,78.6604265623455,87.5211896775644,89.8895256080826,5,1,1
"255",92.9910491897996,1.57690392242859,82,80,85,15,55.3261988090746,36.8331013303815,28.0516682249127,79.8924648400509,17.8645232119337,3,5,7
"256",38.5341726618705,13.5341726618705,23,81,32,23,44.7841726618705,73.5971176367012,41.5467625899281,72.6978370611616,35.7272931654676,3,7,7
"257",18.0805240660354,62.8395466634277,69,80,24,81,55.3087355575223,43.0007513804263,39.164161663094,49.7477398264441,72.0445111660387,3,5,5
"258",11.0246178057554,76.6496178057554,19,18,81,35,68.5810810810811,77.2936021959459,53.5472972972973,65.1314400337838,48.4411533273382,5,5,5
"259",88.7734454518234,6.49071008512104,21,86,18,87,85.938017940283,13.7478961384478,22.2316802900851,74.1498755787706,13.6671235490187,5,1,1
"260",26.1927504374503,29.8898252216232,82,82,78,16,35.168629222446,6.20329909854465,59.0243789884779,42.6341772079468,18.2532601108341,4,5,7
"261",9.43513938848921,70.6851393884892,80,27,68,61,49.264621559633,64.4567087155963,75.3196674311927,55.8328555045872,70.4173223920864,1,5,7
"262",NA,NA,100,100,100,100,89.4511324146743,65.1394259341829,89.4511438327345,28.618911390714,NA,5,7,7
"263",14.1523922517289,85.8476077482711,99,100,0,100,NA,74.213010685588,13.9697331556254,73.4786198360054,98.125766879043,5,5,5
"264",67.3687322331906,16.95587291255,100,100,100,100,NA,67.0017363437767,NA,NA,65.6296306635559,5,7,7
"265",96.0858605124734,3.91413948752663,100,100,100,0,84.3424508065888,14.1404296412613,13.1934570543694,16.5394205035585,98.9267696033825,3,1,1
"266",11.8410868271487,77.3022166072058,100,84,85,27,25.3150529499295,50.4506666449052,77.9371116734758,79.3837716307821,57.8986131063812,4,2,3
"267",33.0851931233085,33.0852010705945,94,6,84,52,NA,NA,NA,NA,11.5275989770166,4,7,7
"268",94.3182329136691,3.06823291366907,100,100,100,1,77.3648648648649,37.4287373310811,33.7837837837838,50.4354940878378,49.8159285071943,5,1,4
"269",31.2219225226788,58.1158619166182,61,62,37,56,69.3788470643939,33.4591027462121,41.159150094697,56.3757694128788,48.5746809283736,4,1,4
"270",89.2045454545455,10.7954545454546,89,0,99,97,46.497697541208,61.868193655303,49.6818773674242,71.3783899943034,78.8880080268553,4,7,7
"271",1.21530057716693,3.38787757323528,98,100,100,100,47.4458748391769,82.5361463573727,6.31980750019902,47.040431121486,42.8600992009961,5,3,7
"272",3.52135366673091,0.271355574079557,100,100,0,100,86.5466878527687,49.0466889880952,10.7133536111741,49.1657393319266,50,6,1,1
